id,source,R,occ,method,t_s,omega_rad_s
5,video_1,5,0,windowed,0.600016,16.487959
5,video_1,5,0,windowed,0.633350,16.415105
5,video_1,5,0,windowed,0.666684,16.093453
5,video_1,5,0,windowed,0.700018,15.749760
5,video_1,5,0,windowed,0.733353,15.454015
5,video_1,5,0,windowed,0.766687,15.220972
5,video_1,5,0,windowed,0.800021,15.086884
5,video_1,5,0,windowed,0.833355,15.084484
5,video_1,5,0,windowed,0.866689,15.269328
5,video_1,5,0,windowed,0.900024,15.529970
5,video_1,5,0,windowed,0.933358,15.812843
5,video_1,5,0,windowed,0.966692,16.070927
5,video_1,5,0,windowed,1.000026,16.228186
5,video_1,5,0,windowed,1.033360,16.187821
5,video_1,5,0,windowed,1.066695,15.946111
5,video_1,5,0,windowed,1.100029,15.627494
5,video_1,5,0,windowed,1.133363,15.315492
5,video_1,5,0,windowed,1.166697,15.046116
5,video_1,5,0,windowed,1.200031,14.861674
5,video_1,5,0,windowed,1.233366,14.829610
5,video_1,5,0,windowed,1.266700,14.979909
5,video_1,5,0,windowed,1.300034,15.151763
5,video_1,5,0,windowed,1.333368,15.383348
5,video_1,5,0,windowed,1.366702,15.673118
5,video_1,5,0,windowed,1.400037,15.963757
5,video_1,5,0,windowed,1.433371,16.071149
5,video_1,5,0,windowed,1.466705,15.820491
5,video_1,5,0,windowed,1.500039,15.424360
5,video_1,5,0,windowed,1.533373,15.031623
5,video_1,5,0,windowed,1.566707,14.778720
5,video_1,5,0,windowed,1.600042,14.621164
5,video_1,5,0,windowed,1.633376,14.569449
5,video_1,5,0,windowed,1.666710,14.669008
5,video_1,5,0,windowed,1.700044,14.816496
5,video_1,5,0,windowed,1.733378,15.039716
5,video_1,5,0,windowed,1.766713,15.306439
5,video_1,5,0,windowed,1.800047,15.621590
5,video_1,5,0,windowed,1.833381,15.813031
5,video_1,5,0,windowed,1.866715,15.703727
5,video_1,5,0,windowed,1.900049,15.391199
5,video_1,5,0,windowed,1.933384,14.985887
5,video_1,5,0,windowed,1.966718,14.674006
5,video_1,5,0,windowed,2.000052,14.399349
5,video_1,5,0,windowed,2.033386,14.284358
5,video_1,5,0,windowed,2.066720,14.313664
5,video_1,5,0,windowed,2.100055,14.524366
5,video_1,5,0,windowed,2.133389,14.704224
5,video_1,5,0,windowed,2.166723,14.888266
5,video_1,5,0,windowed,2.200057,15.130774
5,video_1,5,0,windowed,2.233391,15.378814
5,video_1,5,0,windowed,2.266726,15.514849
5,video_1,5,0,windowed,2.300060,15.334139
5,video_1,5,0,windowed,2.333394,15.020680
5,video_1,5,0,windowed,2.366728,14.686921
5,video_1,5,0,windowed,2.400062,14.424495
5,video_1,5,0,windowed,2.433396,14.158394
5,video_1,5,0,windowed,2.466731,14.014366
5,video_1,5,0,windowed,2.500065,14.038316
5,video_1,5,0,windowed,2.533399,14.270846
5,video_1,5,0,windowed,2.566733,14.540505
5,video_1,5,0,windowed,2.600067,14.791629
5,video_1,5,0,windowed,2.633402,15.046561
5,video_1,5,0,windowed,2.666736,15.215325
5,video_1,5,0,windowed,2.700070,15.230188
5,video_1,5,0,windowed,2.733404,15.000914
5,video_1,5,0,windowed,2.766738,14.658406
5,video_1,5,0,windowed,2.800073,14.320285
5,video_1,5,0,windowed,2.833407,14.057797
5,video_1,5,0,windowed,2.866741,13.813378
5,video_1,5,0,windowed,2.900075,13.716462
5,video_1,5,0,windowed,2.933409,13.777893
5,video_1,5,0,windowed,2.966744,14.029434
5,video_1,5,0,windowed,3.000078,14.296229
5,video_1,5,0,windowed,3.033412,14.521034
5,video_1,5,0,windowed,3.066746,14.746919
5,video_1,5,0,windowed,3.100080,14.882504
5,video_1,5,0,windowed,3.133415,14.929980
5,video_1,5,0,windowed,3.166749,14.726100
5,video_1,5,0,windowed,3.200083,14.444400
5,video_1,5,0,windowed,3.233417,14.133659
5,video_1,5,0,windowed,3.266751,13.872168
5,video_1,5,0,windowed,3.300085,13.654638
5,video_1,5,0,windowed,3.333420,13.551842
5,video_1,5,0,windowed,3.366754,13.599502
5,video_1,5,0,windowed,3.400088,13.777491
5,video_1,5,0,windowed,3.433422,13.919922
5,video_1,5,0,windowed,3.466756,14.085434
5,video_1,5,0,windowed,3.500091,14.311453
5,video_1,5,0,windowed,3.533425,14.576851
5,video_1,5,0,windowed,3.566759,14.739539
5,video_1,5,0,windowed,3.600093,14.602115
5,video_1,5,0,windowed,3.633427,14.309192
5,video_1,5,0,windowed,3.666762,13.963998
5,video_1,5,0,windowed,3.700096,13.712766
5,video_1,5,0,windowed,3.733430,13.476292
5,video_1,5,0,windowed,3.766764,13.308815
5,video_1,5,0,windowed,3.800098,13.245713
5,video_1,5,0,windowed,3.833433,13.363175
5,video_1,5,0,windowed,3.866767,13.566795
5,video_1,5,0,windowed,3.900101,13.784338
5,video_1,5,0,windowed,3.933435,13.985032
5,video_1,5,0,windowed,3.966769,14.169121
5,video_1,5,0,windowed,4.000104,14.306508
5,video_1,5,0,windowed,4.033438,14.322515
5,video_1,5,0,windowed,4.066772,14.184368
5,video_1,5,0,windowed,4.100106,13.948341
5,video_1,5,0,windowed,4.133440,13.670744
5,video_1,5,0,windowed,4.166774,13.400050
5,video_1,5,0,windowed,4.200109,13.185344
5,video_1,5,0,windowed,4.233443,13.073511
5,video_1,5,0,windowed,4.266777,13.093499
5,video_1,5,0,windowed,4.300111,13.197492
5,video_1,5,0,windowed,4.333445,13.328986
5,video_1,5,0,windowed,4.366780,13.492676
5,video_1,5,0,windowed,4.400114,13.717568
5,video_1,5,0,windowed,4.433448,13.984445
5,video_1,5,0,windowed,4.466782,14.156835
5,video_1,5,0,windowed,4.500116,14.114254
5,video_1,5,0,windowed,4.533451,13.853416
5,video_1,5,0,windowed,4.566785,13.498585
5,video_1,5,0,windowed,4.600119,13.201311
5,video_1,5,0,windowed,4.633453,12.984496
5,video_1,5,0,windowed,4.666787,12.863254
5,video_1,5,0,windowed,4.700122,12.806999
5,video_1,5,0,windowed,4.733456,12.851264
5,video_1,5,0,windowed,4.766790,12.959369
5,video_1,5,0,windowed,4.800124,13.096493
5,video_1,5,0,windowed,4.833458,13.235765
5,video_1,5,0,windowed,4.866793,13.423767
5,video_1,5,0,windowed,4.900127,13.637722
5,video_1,5,0,windowed,4.933461,13.808163
5,video_1,5,0,windowed,4.966795,13.814177
5,video_1,5,0,windowed,5.000129,13.652749
5,video_1,5,0,windowed,5.033463,13.394776
5,video_1,5,0,windowed,5.066798,13.118396
5,video_1,5,0,windowed,5.100132,12.870288
5,video_1,5,0,windowed,5.133466,12.663412
5,video_1,5,0,windowed,5.166800,12.526555
5,video_1,5,0,windowed,5.200134,12.498037
5,video_1,5,0,windowed,5.233469,12.581990
5,video_1,5,0,windowed,5.266803,12.744936
5,video_1,5,0,windowed,5.300137,12.859286
5,video_1,5,0,windowed,5.333471,13.002403
5,video_1,5,0,windowed,5.366805,13.220324
5,video_1,5,0,windowed,5.400140,13.490546
5,video_1,5,0,windowed,5.433474,13.671141
5,video_1,5,0,windowed,5.466808,13.527929
5,video_1,5,0,windowed,5.500142,13.247238
5,video_1,5,0,windowed,5.533476,12.920746
5,video_1,5,0,windowed,5.566811,12.687847
5,video_1,5,0,windowed,5.600145,12.503577
5,video_1,5,0,windowed,5.633479,12.321626
5,video_1,5,0,windowed,5.666813,12.248380
5,video_1,5,0,windowed,5.700147,12.266631
5,video_1,5,0,windowed,5.733482,12.385630
5,video_1,5,0,windowed,5.766816,12.538013
5,video_1,5,0,windowed,5.800150,12.676545
5,video_1,5,0,windowed,5.833484,12.845938
5,video_1,5,0,windowed,5.866818,13.053855
5,video_1,5,0,windowed,5.900152,13.271488
5,video_1,5,0,windowed,5.933487,13.333289
5,video_1,5,0,windowed,5.966821,13.173046
5,video_1,5,0,windowed,6.000155,12.867198
5,video_1,5,0,windowed,6.033489,12.568352
5,video_1,5,0,windowed,6.066823,12.372465
5,video_1,5,0,windowed,6.100158,12.222976
5,video_1,5,0,windowed,6.133492,12.080719
5,video_1,5,0,windowed,6.166826,11.976636
5,video_1,5,0,windowed,6.200160,11.966465
5,video_1,5,0,windowed,6.233494,12.075815
5,video_1,5,0,windowed,6.266829,12.225470
5,video_1,5,0,windowed,6.300163,12.343646
5,video_1,5,0,windowed,6.333497,12.499637
5,video_1,5,0,windowed,6.366831,12.692957
5,video_1,5,0,windowed,6.400165,12.934191
5,video_1,5,0,windowed,6.433500,13.044309
5,video_1,5,0,windowed,6.466834,12.926318
5,video_1,5,0,windowed,6.500168,12.664582
5,video_1,5,0,windowed,6.533502,12.367748
5,video_1,5,0,windowed,6.566836,12.141613
5,video_1,5,0,windowed,6.600171,11.961380
5,video_1,5,0,windowed,6.633505,11.804989
5,video_1,5,0,windowed,6.666839,11.700699
5,video_1,5,0,windowed,6.700173,11.701090
5,video_1,5,0,windowed,6.733507,11.793593
5,video_1,5,0,windowed,6.766842,11.950400
5,video_1,5,0,windowed,6.800176,12.041459
5,video_1,5,0,windowed,6.833510,12.152284
5,video_1,5,0,windowed,6.866844,12.341266
5,video_1,5,0,windowed,6.900178,12.613084
5,video_1,5,0,windowed,6.933512,12.790713
5,video_1,5,0,windowed,6.966847,12.727645
5,video_1,5,0,windowed,7.000181,12.490227
5,video_1,5,0,windowed,7.033515,12.213126
5,video_1,5,0,windowed,7.066849,11.986558
5,video_1,5,0,windowed,7.100183,11.753344
5,video_1,5,0,windowed,7.133518,11.554934
5,video_1,5,0,windowed,7.166852,11.402775
5,video_1,5,0,windowed,7.200186,11.389405
5,video_1,5,0,windowed,7.233520,11.459583
5,video_1,5,0,windowed,7.266854,11.596646
5,video_1,5,0,windowed,7.300189,11.751262
5,video_1,5,0,windowed,7.333523,11.815749
5,video_1,5,0,windowed,7.366857,11.927492
5,video_1,5,0,windowed,7.400191,12.088130
5,video_1,5,0,windowed,7.433525,12.314128
5,video_1,5,0,windowed,7.466860,12.429880
5,video_1,5,0,windowed,7.500194,12.320393
5,video_1,5,0,windowed,7.533528,12.109775
5,video_1,5,0,windowed,7.566862,11.874803
5,video_1,5,0,windowed,7.600196,11.687950
5,video_1,5,0,windowed,7.633531,11.500007
5,video_1,5,0,windowed,7.666865,11.317542
5,video_1,5,0,windowed,7.700199,11.179025
5,video_1,5,0,windowed,7.733533,11.137837
5,video_1,5,0,windowed,7.766867,11.175139
5,video_1,5,0,windowed,7.800201,11.297615
5,video_1,5,0,windowed,7.833536,11.432558
5,video_1,5,0,windowed,7.866870,11.502510
5,video_1,5,0,windowed,7.900204,11.606054
5,video_1,5,0,windowed,7.933538,11.774061
5,video_1,5,0,windowed,7.966872,12.016419
5,video_1,5,0,windowed,8.000207,12.154163
5,video_1,5,0,windowed,8.033541,12.076962
5,video_1,5,0,windowed,8.066875,11.876860
5,video_1,5,0,windowed,8.100209,11.651282
5,video_1,5,0,windowed,8.133543,11.470545
5,video_1,5,0,windowed,8.166878,11.275715
5,video_1,5,0,windowed,8.200212,11.067798
5,video_1,5,0,windowed,8.233546,10.888934
5,video_1,5,0,windowed,8.266880,10.772571
5,video_1,5,0,windowed,8.300214,10.776118
5,video_1,5,0,windowed,8.333549,10.882259
5,video_1,5,0,windowed,8.366883,11.080513
5,video_1,5,0,windowed,8.400217,11.250501
5,video_1,5,0,windowed,8.433551,11.332491
5,video_1,5,0,windowed,8.466885,11.436784
5,video_1,5,0,windowed,8.500220,11.566570
5,video_1,5,0,windowed,8.533554,11.752985
5,video_1,5,0,windowed,8.566888,11.792009
5,video_1,5,0,windowed,8.600222,11.700521
5,video_1,5,0,windowed,8.633556,11.501322
5,video_1,5,0,windowed,8.666890,11.292222
5,video_1,5,0,windowed,8.700225,11.095779
5,video_1,5,0,windowed,8.733559,10.892285
5,video_1,5,0,windowed,8.766893,10.735234
5,video_1,5,0,windowed,8.800227,10.609077
5,video_1,5,0,windowed,8.833561,10.551928
5,video_1,5,0,windowed,8.866896,10.567805
5,video_1,5,0,windowed,8.900230,10.666047
5,video_1,5,0,windowed,8.933564,10.834098
5,video_1,5,0,windowed,8.966898,10.987792
5,video_1,5,0,windowed,9.000232,11.047587
5,video_1,5,0,windowed,9.033567,11.117374
5,video_1,5,0,windowed,9.066901,11.208992
5,video_1,5,0,windowed,9.100235,11.396682
5,video_1,5,0,windowed,9.133569,11.498489
5,video_1,5,0,windowed,9.166903,11.442073
5,video_1,5,0,windowed,9.200238,11.241310
5,video_1,5,0,windowed,9.233572,10.991698
5,video_1,5,0,windowed,9.266906,10.779283
5,video_1,5,0,windowed,9.300240,10.584207
5,video_1,5,0,windowed,9.333574,10.420188
5,video_1,5,0,windowed,9.366909,10.299086
5,video_1,5,0,windowed,9.400243,10.231026
5,video_1,5,0,windowed,9.433577,10.246897
5,video_1,5,0,windowed,9.466911,10.342432
5,video_1,5,0,windowed,9.500245,10.484757
5,video_1,5,0,windowed,9.533579,10.621166
5,video_1,5,0,windowed,9.566914,10.645424
5,video_1,5,0,windowed,9.600248,10.712784
5,video_1,5,0,windowed,9.633582,10.821412
5,video_1,5,0,windowed,9.666916,11.047616
5,video_1,5,0,windowed,9.700250,11.232750
5,video_1,5,0,windowed,9.733585,11.243294
5,video_1,5,0,windowed,9.766919,11.115868
5,video_1,5,0,windowed,9.800253,10.859652
5,video_1,5,0,windowed,9.833587,10.618037
5,video_1,5,0,windowed,9.866921,10.398427
5,video_1,5,0,windowed,9.900256,10.227957
5,video_1,5,0,windowed,9.933590,10.118936
5,video_1,5,0,windowed,9.966924,10.046607
5,video_1,5,0,windowed,10.000258,9.990050
5,video_1,5,0,windowed,10.033592,10.019135
5,video_1,5,0,windowed,10.066927,10.106410
5,video_1,5,0,windowed,10.100261,10.264287
5,video_1,5,0,windowed,10.133595,10.375104
5,video_1,5,0,windowed,10.166929,10.361057
5,video_1,5,0,windowed,10.200263,10.382754
5,video_1,5,0,windowed,10.233598,10.464676
5,video_1,5,0,windowed,10.266932,10.675567
5,video_1,5,0,windowed,10.300266,10.847862
5,video_1,5,0,windowed,10.333600,10.844560
5,video_1,5,0,windowed,10.366934,10.735450
5,video_1,5,0,windowed,10.400268,10.523547
5,video_1,5,0,windowed,10.433603,10.328610
5,video_1,5,0,windowed,10.466937,10.133384
5,video_1,5,0,windowed,10.500271,9.958358
5,video_1,5,0,windowed,10.533605,9.838845
5,video_1,5,0,windowed,10.566939,9.768459
5,video_1,5,0,windowed,10.600274,9.728612
5,video_1,5,0,windowed,10.633608,9.712540
5,video_1,5,0,windowed,10.666942,9.754873
5,video_1,5,0,windowed,10.700276,9.850690
5,video_1,5,0,windowed,10.733610,9.992313
5,video_1,5,0,windowed,10.766945,10.079088
5,video_1,5,0,windowed,10.800279,10.110470
5,video_1,5,0,windowed,10.833613,10.153199
5,video_1,5,0,windowed,10.866947,10.266678
5,video_1,5,0,windowed,10.900281,10.453556
5,video_1,5,0,windowed,10.933616,10.571755
5,video_1,5,0,windowed,10.966950,10.556925
5,video_1,5,0,windowed,11.000284,10.391483
5,video_1,5,0,windowed,11.033618,10.157207
5,video_1,5,0,windowed,11.066952,9.937727
5,video_1,5,0,windowed,11.100287,9.761697
5,video_1,5,0,windowed,11.133621,9.631091
5,video_1,5,0,windowed,11.166955,9.519539
5,video_1,5,0,windowed,11.200289,9.446342
5,video_1,5,0,windowed,11.233623,9.390193
5,video_1,5,0,windowed,11.266957,9.397257
5,video_1,5,0,windowed,11.300292,9.444268
5,video_1,5,0,windowed,11.333626,9.554009
5,video_1,5,0,windowed,11.366960,9.678277
5,video_1,5,0,windowed,11.400294,9.764294
5,video_1,5,0,windowed,11.433628,9.765147
5,video_1,5,0,windowed,11.466963,9.797695
5,video_1,5,0,windowed,11.500297,9.913008
5,video_1,5,0,windowed,11.533631,10.114225
5,video_1,5,0,windowed,11.566965,10.260432
5,video_1,5,0,windowed,11.600299,10.227503
5,video_1,5,0,windowed,11.633634,10.090403
5,video_1,5,0,windowed,11.666968,9.871383
5,video_1,5,0,windowed,11.700302,9.712491
5,video_1,5,0,windowed,11.733636,9.550619
5,video_1,5,0,windowed,11.766970,9.399217
5,video_1,5,0,windowed,11.800305,9.242945
5,video_1,5,0,windowed,11.833639,9.121261
5,video_1,5,0,windowed,11.866973,9.070331
5,video_1,5,0,windowed,11.900307,9.048640
5,video_1,5,0,windowed,11.933641,9.108437
5,video_1,5,0,windowed,11.966976,9.177736
5,video_1,5,0,windowed,12.000310,9.311744
5,video_1,5,0,windowed,12.033644,9.423352
5,video_1,5,0,windowed,12.066978,9.463734
5,video_1,5,0,windowed,12.100312,9.477723
5,video_1,5,0,windowed,12.133647,9.514388
5,video_1,5,0,windowed,12.166981,9.651838
5,video_1,5,0,windowed,12.200315,9.820918
5,video_1,5,0,windowed,12.233649,9.910361
5,video_1,5,0,windowed,12.266983,9.867535
5,video_1,5,0,windowed,12.300317,9.719645
5,video_1,5,0,windowed,12.333652,9.527221
5,video_1,5,0,windowed,12.366986,9.376052
5,video_1,5,0,windowed,12.400320,9.231234
5,video_1,5,0,windowed,12.433654,9.114381
5,video_1,5,0,windowed,12.466988,8.976258
5,video_1,5,0,windowed,12.500323,8.850446
5,video_1,5,0,windowed,12.533657,8.766326
5,video_1,5,0,windowed,12.566991,8.714811
5,video_1,5,0,windowed,12.600325,8.741758
5,video_1,5,0,windowed,12.633659,8.801735
5,video_1,5,0,windowed,12.666994,8.931368
5,video_1,5,0,windowed,12.700328,9.075524
5,video_1,5,0,windowed,12.733662,9.161568
5,video_1,5,0,windowed,12.766996,9.153156
5,video_1,5,0,windowed,12.800330,9.144607
5,video_1,5,0,windowed,12.833665,9.208734
5,video_1,5,0,windowed,12.866999,9.396848
5,video_1,5,0,windowed,12.900333,9.538365
5,video_1,5,0,windowed,12.933667,9.536956
5,video_1,5,0,windowed,12.967001,9.435901
5,video_1,5,0,windowed,13.000336,9.272156
5,video_1,5,0,windowed,13.033670,9.165093
5,video_1,5,0,windowed,13.067004,9.012517
5,video_1,5,0,windowed,13.100338,8.857919
5,video_1,5,0,windowed,13.133672,8.710476
5,video_1,5,0,windowed,13.167006,8.607156
5,video_1,5,0,windowed,13.200341,8.553052
5,video_1,5,0,windowed,13.233675,8.515331
5,video_1,5,0,windowed,13.267009,8.467831
5,video_1,5,0,windowed,13.300343,8.451896
5,video_1,5,0,windowed,13.333677,8.504443
5,video_1,5,0,windowed,13.367012,8.640453
5,video_1,5,0,windowed,13.400346,8.778082
5,video_1,5,0,windowed,13.433680,8.839464
5,video_1,5,0,windowed,13.467014,8.790821
5,video_1,5,0,windowed,13.500348,8.784984
5,video_1,5,0,windowed,13.533683,8.882042
5,video_1,5,0,windowed,13.567017,9.086302
5,video_1,5,0,windowed,13.600351,9.260094
5,video_1,5,0,windowed,13.633685,9.262002
5,video_1,5,0,windowed,13.667019,9.171502
5,video_1,5,0,windowed,13.700354,8.998123
5,video_1,5,0,windowed,13.733688,8.847608
5,video_1,5,0,windowed,13.767022,8.689484
5,video_1,5,0,windowed,13.800356,8.526351
5,video_1,5,0,windowed,13.833690,8.399075
5,video_1,5,0,windowed,13.867025,8.302928
5,video_1,5,0,windowed,13.900359,8.244497
5,video_1,5,0,windowed,13.933693,8.208612
5,video_1,5,0,windowed,13.967027,8.175087
5,video_1,5,0,windowed,14.000361,8.124650
5,video_1,5,0,windowed,14.033695,8.123066
5,video_1,5,0,windowed,14.067030,8.195794
5,video_1,5,0,windowed,14.100364,8.336262
5,video_1,5,0,windowed,14.133698,8.451704
5,video_1,5,0,windowed,14.167032,8.482800
5,video_1,5,0,windowed,14.200366,8.431800
5,video_1,5,0,windowed,14.233701,8.412530
5,video_1,5,0,windowed,14.267035,8.505623
5,video_1,5,0,windowed,14.300369,8.697800
5,video_1,5,0,windowed,14.333703,8.883218
5,video_1,5,0,windowed,14.367037,8.906171
5,video_1,5,0,windowed,14.400372,8.822496
5,video_1,5,0,windowed,14.433706,8.678545
5,video_1,5,0,windowed,14.467040,8.551097
5,video_1,5,0,windowed,14.500374,8.428651
5,video_1,5,0,windowed,14.533708,8.261546
5,video_1,5,0,windowed,14.567043,8.117947
5,video_1,5,0,windowed,14.600377,8.003285
5,video_1,5,0,windowed,14.633711,7.929511
5,video_1,5,0,windowed,14.667045,7.892374
5,video_1,5,0,windowed,14.700379,7.859143
5,video_1,5,0,windowed,14.733714,7.853241
5,video_1,5,0,windowed,14.767048,7.831648
5,video_1,5,0,windowed,14.800382,7.871557
5,video_1,5,0,windowed,14.833716,7.934570
5,video_1,5,0,windowed,14.867050,8.037150
5,video_1,5,0,windowed,14.900384,8.123600
5,video_1,5,0,windowed,14.933719,8.156689
5,video_1,5,0,windowed,14.967053,8.128696
5,video_1,5,0,windowed,15.000387,8.108044
5,video_1,5,0,windowed,15.033721,8.176757
5,video_1,5,0,windowed,15.067055,8.357560
5,video_1,5,0,windowed,15.100390,8.542327
5,video_1,5,0,windowed,15.133724,8.584239
5,video_1,5,0,windowed,15.167058,8.493874
5,video_1,5,0,windowed,15.200392,8.323243
5,video_1,5,0,windowed,15.233726,8.168474
5,video_1,5,0,windowed,15.267061,8.019469
5,video_1,5,0,windowed,15.300395,7.888666
5,video_1,5,0,windowed,15.333729,7.784520
5,video_1,5,0,windowed,15.367063,7.723719
5,video_1,5,0,windowed,15.400397,7.651243
5,video_1,5,0,windowed,15.433732,7.586752
5,video_1,5,0,windowed,15.467066,7.527206
5,video_1,5,0,windowed,15.500400,7.493768
5,video_1,5,0,windowed,15.533734,7.480689
5,video_1,5,0,windowed,15.567068,7.479735
5,video_1,5,0,windowed,15.600403,7.535878
5,video_1,5,0,windowed,15.633737,7.635848
5,video_1,5,0,windowed,15.667071,7.749478
5,video_1,5,0,windowed,15.700405,7.813280
5,video_1,5,0,windowed,15.733739,7.826981
5,video_1,5,0,windowed,15.767073,7.775992
5,video_1,5,0,windowed,15.800408,7.765316
5,video_1,5,0,windowed,15.833742,7.826348
5,video_1,5,0,windowed,15.867076,7.994867
5,video_1,5,0,windowed,15.900410,8.152491
5,video_1,5,0,windowed,15.933744,8.176476
5,video_1,5,0,windowed,15.967079,8.109417
5,video_1,5,0,windowed,16.000413,7.993660
5,video_1,5,0,windowed,16.033747,7.899124
5,video_1,5,0,windowed,16.067081,7.752435
5,video_1,5,0,windowed,16.100415,7.571713
5,video_1,5,0,windowed,16.133750,7.427630
5,video_1,5,0,windowed,16.167084,7.361044
5,video_1,5,0,windowed,16.200418,7.333057
5,video_1,5,0,windowed,16.233752,7.294370
5,video_1,5,0,windowed,16.267086,7.238784
5,video_1,5,0,windowed,16.300421,7.195329
5,video_1,5,0,windowed,16.333755,7.170165
5,video_1,5,0,windowed,16.367089,7.146979
5,video_1,5,0,windowed,16.400423,7.164347
5,video_1,5,0,windowed,16.433757,7.223887
5,video_1,5,0,windowed,16.467092,7.335614
5,video_1,5,0,windowed,16.500426,7.439964
5,video_1,5,0,windowed,16.533760,7.494540
5,video_1,5,0,windowed,16.567094,7.514750
5,video_1,5,0,windowed,16.600428,7.438323
5,video_1,5,0,windowed,16.633762,7.382170
5,video_1,5,0,windowed,16.667097,7.396744
5,video_1,5,0,windowed,16.700431,7.535634
5,video_1,5,0,windowed,16.733765,7.734095
5,video_1,5,0,windowed,16.767099,7.790368
5,video_1,5,0,windowed,16.800433,7.730407
5,video_1,5,0,windowed,16.833768,7.600062
5,video_1,5,0,windowed,16.867102,7.502533
5,video_1,5,0,windowed,16.900436,7.425459
5,video_1,5,0,windowed,16.933770,7.295242
5,video_1,5,0,windowed,16.967104,7.173966
5,video_1,5,0,windowed,17.000439,7.082402
5,video_1,5,0,windowed,17.033773,7.030945
5,video_1,5,0,windowed,17.067107,6.976606
5,video_1,5,0,windowed,17.100441,6.889397
5,video_1,5,0,windowed,17.133775,6.822708
5,video_1,5,0,windowed,17.167110,6.801052
5,video_1,5,0,windowed,17.200444,6.826838
5,video_1,5,0,windowed,17.233778,6.829814
5,video_1,5,0,windowed,17.267112,6.843267
5,video_1,5,0,windowed,17.300446,6.879827
5,video_1,5,0,windowed,17.333781,6.964744
5,video_1,5,0,windowed,17.367115,7.054705
5,video_1,5,0,windowed,17.400449,7.099523
5,video_1,5,0,windowed,17.433783,7.128076
5,video_1,5,0,windowed,17.467117,7.086424
5,video_1,5,0,windowed,17.500452,7.047550
5,video_1,5,0,windowed,17.533786,7.051690
5,video_1,5,0,windowed,17.567120,7.172858
5,video_1,5,0,windowed,17.600454,7.363383
5,video_1,5,0,windowed,17.633788,7.453664
5,video_1,5,0,windowed,17.667122,7.422214
5,video_1,5,0,windowed,17.700457,7.298163
5,video_1,5,0,windowed,17.733791,7.193501
5,video_1,5,0,windowed,17.767125,7.090474
5,video_1,5,0,windowed,17.800459,6.961270
5,video_1,5,0,windowed,17.833793,6.849796
5,video_1,5,0,windowed,17.867128,6.763904
5,video_1,5,0,windowed,17.900462,6.723847
5,video_1,5,0,windowed,17.933796,6.669593
5,video_1,5,0,windowed,17.967130,6.607086
5,video_1,5,0,windowed,18.000464,6.558859
5,video_1,5,0,windowed,18.033799,6.532617
5,video_1,5,0,windowed,18.067133,6.524991
5,video_1,5,0,windowed,18.100467,6.512947
5,video_1,5,0,windowed,18.133801,6.488440
5,video_1,5,0,windowed,18.167135,6.476088
5,video_1,5,0,windowed,18.200470,6.498419
5,video_1,5,0,windowed,18.233804,6.561091
5,video_1,5,0,windowed,18.267138,6.647920
5,video_1,5,0,windowed,18.300472,6.713136
5,video_1,5,0,windowed,18.333806,6.758444
5,video_1,5,0,windowed,18.367141,6.780802
5,video_1,5,0,windowed,18.400475,6.720380
5,video_1,5,0,windowed,18.433809,6.654539
5,video_1,5,0,windowed,18.467143,6.620563
5,video_1,5,0,windowed,18.500477,6.746898
5,video_1,5,0,windowed,18.533811,6.936913
5,video_1,5,0,windowed,18.567146,7.048104
5,video_1,5,0,windowed,18.600480,7.034851
5,video_1,5,0,windowed,18.633814,6.915649
5,video_1,5,0,windowed,18.667148,6.802380
5,video_1,5,0,windowed,18.700482,6.682703
5,video_1,5,0,windowed,18.733817,6.564941
5,video_1,5,0,windowed,18.767151,6.466323
5,video_1,5,0,windowed,18.800485,6.399631
5,video_1,5,0,windowed,18.833819,6.343275
5,video_1,5,0,windowed,18.867153,6.286071
5,video_1,5,0,windowed,18.900488,6.225674
5,video_1,5,0,windowed,18.933822,6.199164
5,video_1,5,0,windowed,18.967156,6.186210
5,video_1,5,0,windowed,19.000490,6.177614
5,video_1,5,0,windowed,19.033824,6.164557
5,video_1,5,0,windowed,19.067159,6.153055
5,video_1,5,0,windowed,19.100493,6.137420
5,video_1,5,0,windowed,19.133827,6.130204
5,video_1,5,0,windowed,19.167161,6.158383
5,video_1,5,0,windowed,19.200495,6.234787
5,video_1,5,0,windowed,19.233830,6.319989
5,video_1,5,0,windowed,19.267164,6.351558
5,video_1,5,0,windowed,19.300498,6.332531
5,video_1,5,0,windowed,19.333832,6.318431
5,video_1,5,0,windowed,19.367166,6.314121
5,video_1,5,0,windowed,19.400500,6.308375
5,video_1,5,0,windowed,19.433835,6.319111
5,video_1,5,0,windowed,19.467169,6.375843
5,video_1,5,0,windowed,19.500503,6.496841
5,video_1,5,0,windowed,19.533837,6.586979
5,video_1,5,0,windowed,19.567171,6.583072
5,video_1,5,0,windowed,19.600506,6.521711
5,video_1,5,0,windowed,19.633840,6.421454
5,video_1,5,0,windowed,19.667174,6.356469
5,video_1,5,0,windowed,19.700508,6.293933
5,video_1,5,0,windowed,19.733842,6.222590
5,video_1,5,0,windowed,19.767177,6.163053
5,video_1,5,0,windowed,19.800511,6.085451
5,video_1,5,0,windowed,19.833845,6.033624
5,video_1,5,0,windowed,19.867179,5.981045
5,video_1,5,0,windowed,19.900513,5.921062
5,video_1,5,0,windowed,19.933848,5.852017
5,video_1,5,0,windowed,19.967182,5.784288
